,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
25058,57,Private,12.185032853260907,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,40,<=50K
25059,47,Private,12.130270932113891,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,38,<=50K
25060,79,Self-emp-not-inc,11.54911273573194,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
25061,40,Private,11.853389722860978,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,45,<=50K
25062,35,Federal-gov,11.609952352206955,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,<=50K
25063,30,Private,11.629454381214176,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,60,>50K
25064,26,Private,11.930391605086411,10th,6,Never-married,Farming-fishing,Not-in-family,Black,Male,40,<=50K
25065,48,Private,11.88341948413434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25066,22,Private,12.234854446955627,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,45,<=50K
25067,22,Private,11.641855035434437,11th,7,Never-married,Other-service,Own-child,White,Female,30,<=50K
25068,50,Private,11.83760703550258,10th,6,Separated,Adm-clerical,Not-in-family,Black,Female,47,<=50K
25069,47,Self-emp-not-inc,12.286075352403689,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K
25070,36,Private,12.53744978128462,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K
25071,44,Private,12.068957696774298,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
25072,73,Private,12.301473730293427,9th,5,Widowed,Other-service,Unmarried,White,Female,9,<=50K
25073,24,?,12.650598197538933,HS-grad,9,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,45,<=50K
25074,34,Private,12.624348675565354,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
25075,37,Private,11.946077073494447,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,<=50K
25076,28,?,11.78532383439027,12th,8,Married-civ-spouse,?,Wife,White,Female,20,<=50K
25077,46,Private,12.218796354734609,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K
25078,20,?,12.790475815084406,Some-college,10,Never-married,?,Own-child,White,Female,35,<=50K
25079,29,Private,12.955186557936827,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
25080,24,Private,12.238888274471798,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25081,29,State-gov,12.410282072290489,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,35,<=50K
25082,18,Private,10.372991056740181,12th,8,Never-married,Adm-clerical,Own-child,White,Female,20,<=50K
25083,41,Private,11.735724957102866,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,90,>50K
25084,59,Private,11.681477657678185,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
25085,27,Private,13.105058508111837,5th-6th,3,Never-married,Farming-fishing,Unmarried,White,Male,50,<=50K
25086,50,Private,11.928875414520668,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K
25087,25,Private,12.4251720302153,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,24,<=50K
25088,42,Private,11.96671078556799,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,45,<=50K
25089,36,Private,12.308859351780438,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25090,62,Private,11.385728254703228,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,>50K
25091,71,Private,12.285849163932335,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K
25092,38,Private,13.43417400095468,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,>50K
25093,44,Private,12.337649003318893,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,40,<=50K
25094,19,?,12.28855084651912,10th,6,Never-married,?,Own-child,White,Male,30,<=50K
25095,49,Self-emp-not-inc,12.05257758407155,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K
25096,28,Self-emp-not-inc,12.924770606934125,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
25097,26,Private,12.006083939682451,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,55,<=50K
25098,18,Private,11.59812102769987,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,12,<=50K
25099,43,Private,12.101250873612763,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K
25100,23,Private,11.674031897363493,10th,6,Never-married,Craft-repair,Own-child,White,Male,44,<=50K
25101,21,Private,12.003552463043023,Some-college,10,Never-married,Other-service,Own-child,White,Female,35,<=50K
25102,20,Self-emp-not-inc,12.63366121512596,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,40,<=50K
25103,19,Private,11.922077102803021,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,18,<=50K
25104,77,Private,11.727714211901684,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,<=50K
25105,32,Private,10.1251099474784,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K
25106,37,Local-gov,12.698085412015999,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,30,<=50K
25107,29,Self-emp-not-inc,10.428186495234625,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K
25108,22,Private,12.606491710416106,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,<=50K
25109,30,?,11.529762916159896,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,20,<=50K
25110,31,Private,11.87801986560171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,>50K
25111,59,Self-emp-not-inc,12.185032853260907,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,<=50K
25112,29,Federal-gov,12.126618098189766,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,>50K
25113,56,Private,12.487813352975879,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K
25114,19,Private,12.371205655340878,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,20,<=50K
25115,37,Private,10.66068876188618,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
25116,58,State-gov,12.54211264589361,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
25117,41,Private,11.560696061938572,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
25118,29,Private,11.828203249012809,HS-grad,9,Never-married,Sales,Unmarried,White,Male,38,<=50K
25119,38,Self-emp-not-inc,10.984834991025966,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K
25120,46,Private,12.16206851003212,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,>50K
25121,42,Private,12.118562962588571,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,>50K
25122,29,Private,11.42461870387823,Some-college,10,Never-married,Sales,Not-in-family,White,Female,40,<=50K
25123,29,Private,12.259423821027168,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K
25124,47,Private,12.809068068718245,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,<=50K
25125,37,Private,11.62867977749207,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
25126,39,Private,12.504160390695835,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,<=50K
25127,46,Private,12.009936099702491,Bachelors,13,Divorced,Sales,Unmarried,Black,Female,35,>50K
25128,28,Private,11.604793363279503,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
25129,36,Private,11.56037186955616,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,>50K
25130,39,Private,11.505608763069848,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,40,<=50K
25131,44,Private,12.173161982072914,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
25132,60,State-gov,12.65697946083487,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K
25133,35,Private,11.997565211781366,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,50,>50K
25134,59,Private,12.209571517333053,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,48,>50K
25135,21,Private,11.665560711393823,Some-college,10,Never-married,Sales,Own-child,White,Female,60,<=50K
25136,22,Private,11.681072029582877,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,16,<=50K
25137,33,Private,12.599934023339987,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,45,>50K
25138,41,Local-gov,12.185349394590062,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,<=50K
25139,31,Self-emp-not-inc,12.284347637869029,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,35,>50K
25140,62,Private,12.753560905666847,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,40,<=50K
25141,43,Private,12.286204579992113,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,<=50K
25142,28,Local-gov,12.259357455533408,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,60,<=50K
25143,42,Private,12.168957314503725,HS-grad,9,Separated,Other-service,Unmarried,White,Female,25,<=50K
25144,23,Private,12.091071362210661,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K
25145,55,Federal-gov,12.680236359611218,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K
25146,19,Private,12.591437081931335,11th,7,Never-married,Sales,Own-child,Other,Female,32,<=50K
25147,23,Private,11.633548907293967,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K
25148,41,Private,11.93581783240092,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,50,<=50K
25149,63,?,12.616896702122833,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,20,<=50K
25150,51,Private,11.811614240810258,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,40,<=50K
25151,49,Private,11.070023252133169,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,90,<=50K
25152,29,State-gov,12.275062183678235,Masters,14,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,20,<=50K
25153,17,Private,12.352075939650017,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,30,<=50K
25154,42,Self-emp-inc,11.697561009095914,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
25155,21,Private,12.806791988344013,11th,7,Never-married,Tech-support,Own-child,White,Female,35,<=50K
25156,26,Private,9.843100402521033,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,40,<=50K
25157,24,Private,12.038422928968087,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K
25158,30,Private,12.216280368997595,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,>50K
25159,19,Private,13.260858430657729,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,28,<=50K
25160,65,State-gov,10.284557503809571,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,24,<=50K
25161,52,Self-emp-not-inc,11.556961488959839,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,60,>50K
25162,17,Private,12.884555325981312,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,20,<=50K
25163,27,Private,11.357744254328447,HS-grad,9,Never-married,Other-service,Own-child,White,Male,22,<=50K
25164,53,Private,12.738828044373218,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K
25165,24,Private,11.914000952776835,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,40,<=50K
25166,37,Private,11.207975150951928,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
25167,34,Private,11.871187149370217,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,18,<=50K
25168,49,Local-gov,11.50023528415371,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
25169,86,Private,11.917810404813327,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K
25170,43,Self-emp-not-inc,11.473456721059861,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,<=50K
25171,47,Private,12.283482659936793,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,35,<=50K
25172,32,Private,12.0499567025043,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K
25173,30,Self-emp-not-inc,11.281043847712734,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K
25174,25,Local-gov,12.113853184529978,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,<=50K
25175,42,Private,10.49880137274731,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
25176,60,Private,11.680116463337209,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,65,<=50K
25177,39,Local-gov,12.174664534370493,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,>50K
25178,26,Private,12.313302413047674,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,55,<=50K
25179,27,Private,11.680395616911554,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K
25180,59,Private,12.067046182623672,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,40,<=50K
25181,64,State-gov,11.568823640599039,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
25182,51,Private,12.23125781971899,Some-college,10,Divorced,Sales,Not-in-family,White,Female,45,>50K
25183,39,Private,11.780055279222779,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,40,<=50K
25184,30,?,12.798896601949561,HS-grad,9,Never-married,?,Own-child,White,Male,25,<=50K
25185,47,Self-emp-not-inc,12.370090201526091,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
25186,32,Private,10.883278766972182,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
25187,24,Private,13.031258542727935,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,<=50K
25188,23,Private,12.588241831887725,HS-grad,9,Never-married,Sales,Own-child,White,Male,30,<=50K
25189,62,Private,12.25931004891259,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,20,<=50K
25190,48,?,12.204891948782011,Some-college,10,Married-civ-spouse,?,Wife,White,Female,20,<=50K
25191,62,?,12.31693400377332,12th,8,Divorced,?,Not-in-family,White,Male,40,<=50K
25192,35,Self-emp-not-inc,12.361082955769314,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,65,<=50K
25193,27,Private,11.468430065083664,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40,<=50K
25194,49,Private,12.204891948782011,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,35,<=50K
25195,18,Private,11.219091173033249,10th,6,Never-married,Sales,Not-in-family,White,Male,20,<=50K
25196,19,Private,11.345819560782635,Some-college,10,Never-married,Other-service,Own-child,White,Female,30,<=50K
25197,63,Self-emp-inc,11.481754664156846,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
25198,54,Private,11.657917186440772,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,40,<=50K
25199,24,Private,12.377257417913212,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K
25200,61,Private,11.876185678347824,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K
25201,50,Self-emp-inc,12.007145983912043,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,48,>50K
25202,36,Private,11.131284299585063,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
25203,21,Private,11.63659337297034,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,50,<=50K
25204,30,Private,12.753343981848195,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,40,<=50K
25205,33,Private,12.166744326587597,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,52,<=50K
25206,39,Local-gov,12.373246722993915,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,>50K
25207,42,Private,11.577588978295951,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K
25208,47,?,12.638643711928514,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,<=50K
25209,42,Local-gov,10.738459763232695,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,33,<=50K
25210,29,Private,12.180452227661567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
25211,35,Private,12.741524538222428,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,55,<=50K
25212,23,Private,12.257122160205865,Some-college,10,Never-married,Other-service,Own-child,White,Female,30,<=50K
25213,28,Private,11.24261168667954,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,60,<=50K
25214,34,Private,11.66012921350686,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,40,<=50K
25215,40,Private,10.918573294225945,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,40,<=50K
25216,67,Self-emp-not-inc,12.80727721964026,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,30,<=50K
25217,49,Private,12.7212527746612,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K
25218,34,Private,12.234339351238482,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K
25219,60,?,11.696612755391966,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,40,<=50K
25220,25,Private,12.24813546990256,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,<=50K
25221,56,Self-emp-not-inc,11.656358919956281,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
25222,28,Private,11.432398473383499,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
25223,31,Private,11.429163348864899,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K
25224,45,Private,11.586947004817358,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K
25225,39,Self-emp-not-inc,13.301085129335167,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,50,<=50K
25226,19,Private,12.873755853578162,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,40,<=50K
25227,23,Private,12.999687139536814,12th,8,Never-married,Adm-clerical,Unmarried,White,Male,40,<=50K
25228,23,Private,13.29709285381867,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K
25229,33,Self-emp-not-inc,11.758964893761343,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
25230,35,Private,12.190451264627217,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,50,<=50K
25231,58,Private,12.266861959666437,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25232,61,Private,11.173388536976171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,>50K
25233,38,Private,12.158771372412161,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
25234,41,Private,12.750212148326098,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,50,>50K
25235,27,?,12.17574229572234,9th,5,Separated,?,Unmarried,White,Female,50,<=50K
25236,19,Private,11.37937121494162,11th,7,Never-married,Transport-moving,Other-relative,White,Male,10,<=50K
25237,22,Private,12.375427159099704,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,20,<=50K
25238,59,Private,12.041433823588527,Assoc-acdm,12,Widowed,Exec-managerial,Unmarried,White,Female,40,<=50K
25239,31,Private,11.915105182086863,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,43,<=50K
25240,18,Private,12.592653904136546,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K
25241,20,Private,11.993553702643402,Some-college,10,Never-married,Sales,Own-child,White,Female,35,<=50K
25242,28,Private,12.551044373209375,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,60,<=50K
25243,28,Private,11.081234444367965,Some-college,10,Never-married,Other-service,Own-child,White,Female,30,<=50K
25244,49,Private,12.184481219286697,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
25245,38,Local-gov,10.543550362003618,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,>50K
25246,19,Private,12.047785924062943,HS-grad,9,Never-married,Sales,Own-child,White,Male,20,<=50K
25247,41,Private,10.586129748450926,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,24,<=50K
25248,50,Private,12.239812017388752,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,>50K
25249,46,Private,12.287353048481272,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,<=50K
25250,20,Private,11.871040371664787,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,40,<=50K
25251,45,Private,12.398311529332345,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
25252,28,Private,12.013888614023587,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,50,<=50K
25253,37,Private,12.20232563424324,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,40,<=50K
25254,66,Private,12.069634174301486,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K
25255,35,?,12.71681626593398,Some-college,10,Married-civ-spouse,?,Own-child,White,Female,40,<=50K
25256,38,Private,12.221645752767976,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,50,>50K
25257,25,Private,12.302386866570904,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,45,<=50K
25258,56,Private,12.212775133589846,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,38,<=50K
25259,47,Self-emp-not-inc,12.295351034239143,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,<=50K
25260,55,Self-emp-not-inc,11.86222930897818,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
25261,41,State-gov,12.312390203077278,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K
25262,47,Private,12.49448320257261,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,65,>50K
25263,41,Private,11.98011263170639,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
25264,21,Private,12.182030946049892,Some-college,10,Never-married,Sales,Own-child,Other,Female,20,<=50K
25265,52,Private,11.602894131532002,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,40,<=50K
25266,46,Private,12.129688238108864,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,>50K
25267,21,?,11.84949055442334,Some-college,10,Never-married,?,Own-child,White,Male,20,<=50K
25268,35,Self-emp-not-inc,11.64716785477634,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
25269,29,Private,12.041386663787533,HS-grad,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40,<=50K
25270,35,Private,12.651504982950875,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,50,<=50K
25271,46,Private,12.344694808168336,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
25272,70,?,12.63318182169621,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,<=50K
25273,34,Private,11.57133587251665,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,60,<=50K
25274,21,Private,10.137214897389983,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,30,<=50K
25275,29,Private,11.18248897651836,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K
25276,41,Self-emp-inc,11.452262092402993,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
25277,51,Self-emp-not-inc,12.245312589267776,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
25278,22,Private,11.640007354188013,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K
25279,47,Private,11.327161991571417,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,<=50K
25280,19,Private,12.234810722719518,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,<=50K
25281,23,Private,12.409617388775654,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,40,<=50K
25282,49,Private,12.523511316194567,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,<=50K
25283,58,Self-emp-not-inc,12.001799914966215,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,<=50K
25284,41,State-gov,10.776933411917968,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,>50K
25285,50,Private,11.766008328647095,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K
25286,77,Private,11.946044649860209,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,10,<=50K
25287,27,Private,12.082118105254956,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,60,<=50K
25288,29,Self-emp-inc,11.559217272749507,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,<=50K
25289,54,Private,12.763803801519078,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,<=50K
25290,39,State-gov,12.293396473701849,Some-college,10,Separated,Prof-specialty,Unmarried,Black,Female,37,<=50K
25291,32,Private,12.548033364268807,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,50,<=50K
25292,36,Federal-gov,11.63379705944796,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,<=50K
25293,24,Local-gov,11.748898367096363,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,20,<=50K
25294,32,Self-emp-not-inc,10.450828309595938,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,65,<=50K
25295,26,Private,11.552588388026605,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,<=50K
25296,49,?,10.96242302405134,Bachelors,13,Divorced,?,Own-child,White,Female,40,<=50K
25297,38,Private,12.79108323848554,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,<=50K
25298,31,Private,12.211671940180606,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
25299,38,Private,11.983154068907261,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,<=50K
25300,50,Private,12.031046413028099,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
25301,18,Private,10.375364426163545,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,40,<=50K
25302,59,Self-emp-inc,12.208340072972575,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K
25303,56,Self-emp-not-inc,12.906872965963897,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K
25304,34,Private,10.524359695475658,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,50,<=50K
